zip_code,State_Name,city,avarege_income
80232,Colorado,Lakewood,76930
80439,Colorado,Evergreen,92209
80127,Colorado,Littleton,97750
80128,Colorado,Littleton,98811
80235,Colorado,Denver,73802
80003,Colorado,Arvada,52867
80461,Colorado,Leadville,56075
81301,Colorado,Durango,77527
80521,Colorado,Fort Collins,38791
80525,Colorado,Fort Collins,67066
80526,Colorado,Fort Collins,85155
80525,Colorado,Fort Collins,87263
80537,Colorado,Loveland,100298
80537,Colorado,Loveland,47003
80513,Colorado,Berthoud,102995
81027,Colorado,Branson,68412
6801,Connecticut,Bethel,87608
6897,Connecticut,Wilton,123210
6029,Connecticut,Ellington,119346
6512,Connecticut,East Haven,75846
6340,Connecticut,Groton,118213
6759,Connecticut,Litchfield,87676
6354,Connecticut,Moosup,62452
6470,Connecticut,Newtown,129059
6779,Connecticut,Oakville,74729
6340,Connecticut,Groton,62311
6484,Connecticut,Shelton,100003
6905,Connecticut,Stamford,103150
6790,Connecticut,Torrington,66065
6516,Connecticut,West Haven,65342
6851,Connecticut,Norwalk,137526
6850,Connecticut,Norwalk,134558
6851,Connecticut,Norwalk,105983
6850,Connecticut,Norwalk,83058
6854,Connecticut,Norwalk,50719
6855,Connecticut,Norwalk,115368
6897,Connecticut,Wilton,192430
6897,Connecticut,Wilton,175198
6880,Connecticut,Westport,124646
6604,Connecticut,Bridgeport,60931
6880,Connecticut,Westport,161062
6825,Connecticut,Fairfield,130514
6824,Connecticut,Fairfield,161919
6824,Connecticut,Fairfield,162478
6825,Connecticut,Fairfield,156268
6824,Connecticut,Fairfield,175996
6605,Connecticut,Bridgeport,54166
6605,Connecticut,Bridgeport,61851
6604,Connecticut,Bridgeport,36425
6606,Connecticut,Bridgeport,59386
6606,Connecticut,Bridgeport,66946
6606,Connecticut,Bridgeport,85958
6606,Connecticut,Bridgeport,62308
6610,Connecticut,Bridgeport,66994
6610,Connecticut,Bridgeport,54198
6610,Connecticut,Bridgeport,29878
6607,Connecticut,Bridgeport,47540
6615,Connecticut,Stratford,77643
6615,Connecticut,Stratford,98681
6615,Connecticut,Stratford,120380
6614,Connecticut,Stratford,86702
6610,Connecticut,Bridgeport,55274
6611,Connecticut,Trumbull,124285
6611,Connecticut,Trumbull,147448
6611,Connecticut,Trumbull,158140
6468,Connecticut,Monroe,153039
6484,Connecticut,Shelton,103289
6484,Connecticut,Shelton,128545
6810,Connecticut,Danbury,96469
6801,Connecticut,Bethel,86728
6804,Connecticut,Brookfield,75138
6810,Connecticut,Danbury,52070
6615,Connecticut,Stratford,58551
6810,Connecticut,Danbury,102160
6811,Connecticut,Danbury,112654
6811,Connecticut,Danbury,100149
6812,Connecticut,New Fairfield,124776
6812,Connecticut,New Fairfield,119647
6470,Connecticut,Newtown,90840
6877,Connecticut,Ridgefield,140555
6877,Connecticut,Ridgefield,145992
6877,Connecticut,Ridgefield,167162
6037,Connecticut,Berlin,83663
6614,Connecticut,Stratford,88354
6037,Connecticut,Kensington,113875
6010,Connecticut,Bristol,70438
6010,Connecticut,Bristol,59945
6010,Connecticut,Bristol,69283
6010,Connecticut,Bristol,87655
6013,Connecticut,Burlington,128804
6051,Connecticut,New Britain,31848
6051,Connecticut,New Britain,30176
6051,Connecticut,New Britain,25910
6053,Connecticut,New Britain,64145
6468,Connecticut,Monroe,127683
6051,Connecticut,New Britain,70277
6053,Connecticut,New Britain,72011
6062,Connecticut,Plainville,63526
6489,Connecticut,Southington,119475
6479,Connecticut,Plantsville,89718
6032,Connecticut,Farmington,107229
6085,Connecticut,Unionville,80873
6001,Connecticut,Avon,152937
6089,Connecticut,Weatogue,111871
6070,Connecticut,Simsbury,137616
6484,Connecticut,Shelton,115410
6035,Connecticut,Granby,129937
6002,Connecticut,Bloomfield,76290
6002,Connecticut,Bloomfield,87932
6095,Connecticut,Windsor,90657
6095,Connecticut,Windsor,80349
6120,Connecticut,Hartford,68135
6078,Connecticut,Suffield,108457
6082,Connecticut,Enfield,70835
6082,Connecticut,Enfield,68960
6082,Connecticut,Enfield,81277
6810,Connecticut,Danbury,72370
6088,Connecticut,East Windsor,91993
6074,Connecticut,South Windsor,74709
6074,Connecticut,South Windsor,93403
6109,Connecticut,Wethersfield,95720
6109,Connecticut,Wethersfield,104102
6109,Connecticut,Wethersfield,143715
6111,Connecticut,Newington,94893
6111,Connecticut,Newington,87443
6117,Connecticut,West Hartford,92793
6107,Connecticut,West Hartford,158747
6811,Connecticut,Danbury,83980
6119,Connecticut,West Hartford,94453
6903,Connecticut,Stamford,155089
6119,Connecticut,West Hartford,137723
6117,Connecticut,West Hartford,134204
6107,Connecticut,West Hartford,95052
6106,Connecticut,Hartford,23606
6120,Connecticut,Hartford,25532
6103,Connecticut,Hartford,92065
6114,Connecticut,Hartford,0
6106,Connecticut,Hartford,52094
6105,Connecticut,Hartford,30555
6482,Connecticut,Sandy Hook,138007
6112,Connecticut,Hartford,65980
6106,Connecticut,Hartford,40215
6108,Connecticut,East Hartford,49983
6118,Connecticut,East Hartford,79272
6118,Connecticut,East Hartford,61420
6118,Connecticut,East Hartford,93925
6040,Connecticut,Manchester,79390
6040,Connecticut,Manchester,74846
6040,Connecticut,Manchester,61708
6040,Connecticut,Manchester,69340
6784,Connecticut,Sherman,120615
6040,Connecticut,Manchester,89695
6033,Connecticut,Glastonbury,155547
6033,Connecticut,Glastonbury,87988
6447,Connecticut,Marlborough,108144
6083,Connecticut,Enfield,73237
6105,Connecticut,Hartford,40557
6776,Connecticut,New Milford,96565
6776,Connecticut,New Milford,121180
6039,Connecticut,Lakeville,83471
6794,Connecticut,Washington Depot,87778
6010,Connecticut,Bristol,95459
6756,Connecticut,Goshen,89688
6759,Connecticut,Litchfield,82222
6790,Connecticut,Torrington,66492
6790,Connecticut,Torrington,67884
6790,Connecticut,Torrington,49880
6098,Connecticut,Winsted,93433
6787,Connecticut,Thomaston,93074
6787,Connecticut,Thomaston,108826
6798,Connecticut,Woodbury,91670
6786,Connecticut,Terryville,79117
6013,Connecticut,Burlington,118297
6457,Connecticut,Middletown,51693
6457,Connecticut,Middletown,83389
6457,Connecticut,Middletown,73209
6424,Connecticut,East Hampton,115856
6480,Connecticut,Portland,87001
6455,Connecticut,Middlefield,98817
6441,Connecticut,Higganum,113216
6412,Connecticut,Chester,85402
6413,Connecticut,Clinton,87130
6409,Connecticut,Centerbrook,122136
6051,Connecticut,New Britain,35587
6475,Connecticut,Old Saybrook,126706
6498,Connecticut,Westbrook,69861
6418,Connecticut,Derby,62666
6401,Connecticut,Ansonia,47870
6483,Connecticut,Seymour,97053
6519,Connecticut,New Haven,51318
6511,Connecticut,New Haven,46237
6511,Connecticut,New Haven,48372
6515,Connecticut,New Haven,59068
6511,Connecticut,New Haven,44302
6053,Connecticut,New Britain,5000
6511,Connecticut,New Haven,22650
6513,Connecticut,New Haven,74604
6511,Connecticut,New Haven,36411
6513,Connecticut,New Haven,68675
6513,Connecticut,New Haven,44492
6460,Connecticut,Milford,93053
6460,Connecticut,Milford,81587
6460,Connecticut,Milford,156443
6460,Connecticut,Milford,130469
6516,Connecticut,West Haven,94404
6489,Connecticut,Southington,83622
6516,Connecticut,West Haven,53392
6516,Connecticut,West Haven,71001
6516,Connecticut,West Haven,65083
6477,Connecticut,Orange,63509
6477,Connecticut,Orange,138186
6524,Connecticut,Bethany,110884
6517,Connecticut,Hamden,91352
6514,Connecticut,Hamden,57182
6514,Connecticut,Hamden,69094
6518,Connecticut,Hamden,135033
6032,Connecticut,Farmington,107210
6473,Connecticut,North Haven,111307
6473,Connecticut,North Haven,83729
6450,Connecticut,Meriden,26314
6450,Connecticut,Meriden,45581
6450,Connecticut,Meriden,54777
6450,Connecticut,Meriden,70293
6450,Connecticut,Meriden,70134
6492,Connecticut,Wallingford,69398
6492,Connecticut,Wallingford,85156
6492,Connecticut,Wallingford,78565
6089,Connecticut,Weatogue,126863
6512,Connecticut,East Haven,93173
6513,Connecticut,New Haven,75275
6405,Connecticut,Branford,98472
6405,Connecticut,Branford,99137
6471,Connecticut,North Branford,82036
6437,Connecticut,Guilford,86389
6437,Connecticut,Guilford,120313
6443,Connecticut,Madison,118496
6403,Connecticut,Beacon Falls,81536
6410,Connecticut,Cheshire,129972
6002,Connecticut,Bloomfield,79989
6762,Connecticut,Middlebury,109712
6906,Connecticut,Stamford,70672
6770,Connecticut,Naugatuck,59760
6770,Connecticut,Naugatuck,73065
6712,Connecticut,Prospect,103289
6488,Connecticut,Southbury,50188
6704,Connecticut,Waterbury,24481
6710,Connecticut,Waterbury,53159
6704,Connecticut,Waterbury,47548
6706,Connecticut,Waterbury,40932
6708,Connecticut,Waterbury,60117
6120,Connecticut,Hartford,64027
6762,Connecticut,Middlebury,66155
6704,Connecticut,Waterbury,62947
6705,Connecticut,Waterbury,62227
6716,Connecticut,Wolcott,82100
6511,Connecticut,New Haven,117919
6371,Connecticut,Old Lyme,98289
6320,Connecticut,New London,52947
6320,Connecticut,New London,77267
6385,Connecticut,Waterford,99437
6370,Connecticut,Oakdale,122743
6082,Connecticut,Enfield,57463
6360,Connecticut,Norwich,65717
6360,Connecticut,Norwich,60764
6360,Connecticut,Norwich,67190
6335,Connecticut,Gales Ferry,116470
6340,Connecticut,Groton,79806
6340,Connecticut,Groton,103667
6379,Connecticut,Pawcatuck,79825
6359,Connecticut,North Stonington,83510
6351,Connecticut,Griswold,43906
6334,Connecticut,Bozrah,89793
6074,Connecticut,South Windsor,125190
6415,Connecticut,Colchester,119304
6249,Connecticut,Lebanon,93388
6320,Connecticut,New London,65218
6357,Connecticut,Niantic,80710
6232,Connecticut,Andover,109190
6066,Connecticut,Vernon,63537
6066,Connecticut,Vernon,83326
6084,Connecticut,Tolland,135825
6029,Connecticut,Ellington,90140
6071,Connecticut,Somers,106557
6109,Connecticut,Wethersfield,72834
6238,Connecticut,Coventry,136135
6250,Connecticut,Mansfield Center,96772
6250,Connecticut,Mansfield Center,96306
6076,Connecticut,Stafford Springs,89378
6256,Connecticut,North Windham,95375
6235,Connecticut,Chaplin,82752
6255,Connecticut,North Grosvenor,90508
6281,Connecticut,Woodstock,98298
6260,Connecticut,Putnam,53078
6263,Connecticut,Rogers,90916
6111,Connecticut,Newington,88511
6234,Connecticut,Brooklyn,98207
6354,Connecticut,Moosup,72526
6119,Connecticut,West Hartford,150154
6106,Connecticut,Hartford,26251
6120,Connecticut,Hartford,26623
6105,Connecticut,Hartford,35396
6106,Connecticut,Hartford,44810
6870,Connecticut,Old Greenwich,76944
6118,Connecticut,East Hartford,56134
6040,Connecticut,Manchester,73254
6040,Connecticut,Manchester,116033
6083,Connecticut,Enfield,82372
6776,Connecticut,New Milford,84091
6794,Connecticut,Washington Depot,99299
6763,Connecticut,Morris,96296
6790,Connecticut,Torrington,60994
6779,Connecticut,Oakville,71126
6457,Connecticut,Middletown,77401
6840,Connecticut,New Canaan,186616
6424,Connecticut,East Hampton,110419
6469,Connecticut,Moodus,109105
6475,Connecticut,Old Saybrook,107096
6401,Connecticut,Ansonia,54373
6511,Connecticut,New Haven,37544
6511,Connecticut,New Haven,74497
6513,Connecticut,New Haven,74855
6460,Connecticut,Milford,94158
6516,Connecticut,West Haven,102331
6524,Connecticut,Bethany,108762
6851,Connecticut,Norwalk,70713
6518,Connecticut,Hamden,122625
6450,Connecticut,Meriden,69784
6450,Connecticut,Meriden,44504
6492,Connecticut,Wallingford,106353
6513,Connecticut,East Haven,92343
6437,Connecticut,Guilford,84959
6410,Connecticut,Cheshire,106870
6770,Connecticut,Naugatuck,76086
6702,Connecticut,Waterbury,18282
6705,Connecticut,Waterbury,70868
6850,Connecticut,Rowayton,75319
6708,Connecticut,Waterbury,40855
6716,Connecticut,Wolcott,98498
6320,Connecticut,New London,31709
6370,Connecticut,Oakdale,89921
6365,Connecticut,Preston,83250
6340,Connecticut,Groton,108046
6351,Connecticut,Griswold,56332
6333,Connecticut,East Lyme,117312
6371,Connecticut,Old Lyme,0
6066,Connecticut,Vernon,96287
6880,Connecticut,Westport,164319
6238,Connecticut,Coventry,114866
6226,Connecticut,Willimantic,44232
6255,Connecticut,North Grosvenor,68360
6331,Connecticut,Canterbury,88261
6831,Connecticut,Greenwich,200012
6831,Connecticut,Greenwich,167679
6830,Connecticut,Greenwich,82570
6830,Connecticut,Greenwich,106879
6878,Connecticut,Greenwich,132757
6830,Connecticut,Greenwich,131857
6890,Connecticut,Fairfield,166880
6903,Connecticut,Stamford,149828
6830,Connecticut,Greenwich,99856
6902,Connecticut,Stamford,138009
6906,Connecticut,Stamford,48931
6906,Connecticut,Stamford,101055
6901,Connecticut,Stamford,66875
6902,Connecticut,Stamford,76752
6902,Connecticut,Stamford,73786
6902,Connecticut,Stamford,158348
6820,Connecticut,Darien,192882
6840,Connecticut,New Canaan,151924
6824,Connecticut,Fairfield,131406
6851,Connecticut,Norwalk,120958
19933,Delaware,Bridgeville,58812
19971,Delaware,Rehoboth Beach,84776
19946,Delaware,Frederica,68711
19963,Delaware,Milford,66098
19963,Delaware,Milford,46968
19730,Delaware,Odessa,87980
19963,Delaware,Milford,81326
19934,Delaware,Camden,65738
19711,Delaware,Newark,77224
19702,Delaware,Newark,100361
19901,Delaware,Dover,43895
19711,Delaware,Newark,36204
19701,Delaware,Bear,102027
19720,Delaware,New Castle,43093
19720,Delaware,New Castle,79611
19977,Delaware,Smyrna,77888
19973,Delaware,Seaford,64559
19966,Delaware,Millsboro,58470
19958,Delaware,Lewes,78735
19938,Delaware,Clayton,62702
19970,Delaware,Ocean View,95711
19945,Delaware,Frankford,62883
19980,Delaware,Woodside,70188
19938,Delaware,Clayton,64002
19904,Delaware,Dover,90792
19901,Delaware,Dover,43895
19904,Delaware,Dover,59064
19980,Delaware,Woodside,75621
19943,Delaware,Felton,62899
19901,Delaware,Dover,65459
19802,Delaware,Wilmington,65256
19802,Delaware,Wilmington,41555
19802,Delaware,Wilmington,43038
19946,Delaware,Frederica,63865
19806,Delaware,Wilmington,110194
19806,Delaware,Wilmington,43646
19805,Delaware,Wilmington,52706
19805,Delaware,Wilmington,36042
19802,Delaware,Wilmington,13320
19703,Delaware,Claymont,81037
19809,Delaware,Wilmington,74830
19803,Delaware,Wilmington,112631
19810,Delaware,Wilmington,80711
19810,Delaware,Wilmington,109991
19806,Delaware,Wilmington,90351
19803,Delaware,Wilmington,140593
19808,Delaware,Wilmington,65963
19805,Delaware,Wilmington,56871
19804,Delaware,Wilmington,70828
19804,Delaware,Wilmington,61203
19808,Delaware,Wilmington,65871
19707,Delaware,Hockessin,105912
19808,Delaware,Wilmington,61477
19711,Delaware,Newark,97065
19804,Delaware,Wilmington,99785
19805,Delaware,Wilmington,62076
19713,Delaware,Newark,77331
19711,Delaware,Newark,70088
19711,Delaware,Newark,88643
19711,Delaware,Newark,24759
19713,Delaware,Newark,49325
19702,Delaware,Newark,78771
19702,Delaware,Newark,58634
19702,Delaware,Newark,49934
19720,Delaware,New Castle,73699
19720,Delaware,New Castle,49613
19703,Delaware,Claymont,82379
19720,Delaware,New Castle,87250
19720,Delaware,New Castle,85318
19709,Delaware,Middletown,102971
19730,Delaware,Odessa,59866
19963,Delaware,Milford,79510
19933,Delaware,Bridgeville,57790
19973,Delaware,Seaford,43066
19947,Delaware,Georgetown,71852
19966,Delaware,Millsboro,56814
19966,Delaware,Millsboro,71097
19810,Delaware,Wilmington,86641
